date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:15:34	16055/16055	---MCZ	200	added ('OK')	text/html	date:Sat,%2019%20Sep%202015%2017:30:50%20GMT	http://moltran.coderthemes.com/dark/vector-map.html	C:/Meus%20Sites/TATU%20do%20Bem/moltran.coderthemes.com/dark/vector-map.html	(from http://moltran.coderthemes.com/dark/index.html)
18:15:35	23889/23889	---MCZ	200	added ('OK')	text/html	date:Sat,%2019%20Sep%202015%2017:30:49%20GMT	http://moltran.coderthemes.com/dark/profile.html	C:/Meus%20Sites/TATU%20do%20Bem/moltran.coderthemes.com/dark/profile.html	(from http://moltran.coderthemes.com/dark/index.html)
18:15:35	18566/18566	---MCZ	200	added ('OK')	text/html	date:Sat,%2019%20Sep%202015%2017:30:49%20GMT	http://moltran.coderthemes.com/dark/timeline.html	C:/Meus%20Sites/TATU%20do%20Bem/moltran.coderthemes.com/dark/timeline.html	(from http://moltran.coderthemes.com/dark/index.html)
18:15:35	16333/16333	---MCZ	200	added ('OK')	text/html	date:Sat,%2019%20Sep%202015%2017:30:49%20GMT	http://moltran.coderthemes.com/dark/invoice.html	C:/Meus%20Sites/TATU%20do%20Bem/moltran.coderthemes.com/dark/invoice.html	(from http://moltran.coderthemes.com/dark/index.html)
18:15:36	22917/22917	---MCZ	200	added ('OK')	text/html	date:Sat,%2019%20Sep%202015%2017:30:48%20GMT	http://moltran.coderthemes.com/dark/email-template.html	C:/Meus%20Sites/TATU%20do%20Bem/moltran.coderthemes.com/dark/email-template.html	(from http://moltran.coderthemes.com/dark/index.html)
18:15:36	27477/27477	---MCZ	200	added ('OK')	text/html	date:Sat,%2019%20Sep%202015%2017:30:48%20GMT	http://moltran.coderthemes.com/dark/contact.html	C:/Meus%20Sites/TATU%20do%20Bem/moltran.coderthemes.com/dark/contact.html	(from http://moltran.coderthemes.com/dark/index.html)
18:15:37	2947/2947	---MCZ	200	added ('OK')	text/html	date:Sat,%2019%20Sep%202015%2017:30:49%20GMT	http://moltran.coderthemes.com/dark/login.html	C:/Meus%20Sites/TATU%20do%20Bem/moltran.coderthemes.com/dark/login.html	(from http://moltran.coderthemes.com/dark/index.html)
18:15:37	3019/3019	---MCZ	200	added ('OK')	text/html	date:Sat,%2019%20Sep%202015%2017:30:49%20GMT	http://moltran.coderthemes.com/dark/register.html	C:/Meus%20Sites/TATU%20do%20Bem/moltran.coderthemes.com/dark/register.html	(from http://moltran.coderthemes.com/dark/index.html)
18:15:38	2526/2526	---MCZ	200	added ('OK')	text/html	date:Sat,%2019%20Sep%202015%2017:30:49%20GMT	http://moltran.coderthemes.com/dark/recoverpw.html	C:/Meus%20Sites/TATU%20do%20Bem/moltran.coderthemes.com/dark/recoverpw.html	(from http://moltran.coderthemes.com/dark/index.html)
18:15:38	2628/2628	---MCZ	200	added ('OK')	text/html	date:Sat,%2019%20Sep%202015%2017:30:49%20GMT	http://moltran.coderthemes.com/dark/lock-screen.html	C:/Meus%20Sites/TATU%20do%20Bem/moltran.coderthemes.com/dark/lock-screen.html	(from http://moltran.coderthemes.com/dark/index.html)
18:15:38	14248/14248	---MCZ	200	added ('OK')	text/html	date:Sat,%2019%20Sep%202015%2017:30:48%20GMT	http://moltran.coderthemes.com/dark/blank.html	C:/Meus%20Sites/TATU%20do%20Bem/moltran.coderthemes.com/dark/blank.html	(from http://moltran.coderthemes.com/dark/index.html)
18:15:39	3248/3248	---MCZ	200	added ('OK')	text/html	date:Sat,%2019%20Sep%202015%2017:30:49%20GMT	http://moltran.coderthemes.com/dark/maintenance.html	C:/Meus%20Sites/TATU%20do%20Bem/moltran.coderthemes.com/dark/maintenance.html	(from http://moltran.coderthemes.com/dark/index.html)
18:15:39	3731/3731	---MCZ	200	added ('OK')	text/html	date:Sat,%2019%20Sep%202015%2017:30:48%20GMT	http://moltran.coderthemes.com/dark/coming-soon.html	C:/Meus%20Sites/TATU%20do%20Bem/moltran.coderthemes.com/dark/coming-soon.html	(from http://moltran.coderthemes.com/dark/index.html)
18:15:40	2240/2240	---MCZ	200	added ('OK')	text/html	date:Sat,%2019%20Sep%202015%2017:30:48%20GMT	http://moltran.coderthemes.com/dark/404.html	C:/Meus%20Sites/TATU%20do%20Bem/moltran.coderthemes.com/dark/404.html	(from http://moltran.coderthemes.com/dark/index.html)
18:15:40	14386/14386	---MCZ	200	added ('OK')	text/html	date:Sat,%2019%20Sep%202015%2017:30:48%20GMT	http://moltran.coderthemes.com/dark/404_alt.html	C:/Meus%20Sites/TATU%20do%20Bem/moltran.coderthemes.com/dark/404_alt.html	(from http://moltran.coderthemes.com/dark/index.html)
18:15:40	2063/2063	---MCZ	200	added ('OK')	text/html	date:Sat,%2019%20Sep%202015%2017:30:48%20GMT	http://moltran.coderthemes.com/dark/500.html	C:/Meus%20Sites/TATU%20do%20Bem/moltran.coderthemes.com/dark/500.html	(from http://moltran.coderthemes.com/dark/index.html)
18:15:41	5422/5422	---M--	200	added ('OK')	image/jpeg	etag:%2255bfb65f-152e%22	http://moltran.coderthemes.com/dark/assets/images/users/avatar-2.jpg	C:/Meus%20Sites/TATU%20do%20Bem/moltran.coderthemes.com/dark/assets/images/users/avatar-2.jpg	(from http://moltran.coderthemes.com/dark/index.html)
18:15:41	3522/3522	---M--	200	added ('OK')	image/jpeg	etag:%2255bfb65f-dc2%22	http://moltran.coderthemes.com/dark/assets/images/users/avatar-3.jpg	C:/Meus%20Sites/TATU%20do%20Bem/moltran.coderthemes.com/dark/assets/images/users/avatar-3.jpg	(from http://moltran.coderthemes.com/dark/index.html)
18:15:42	2438/2438	---M--	200	added ('OK')	image/jpeg	etag:%2255bfb65f-986%22	http://moltran.coderthemes.com/dark/assets/images/users/avatar-4.jpg	C:/Meus%20Sites/TATU%20do%20Bem/moltran.coderthemes.com/dark/assets/images/users/avatar-4.jpg	(from http://moltran.coderthemes.com/dark/index.html)
18:15:42	5165/5165	---M--	200	added ('OK')	image/jpeg	etag:%2255bfb65f-142d%22	http://moltran.coderthemes.com/dark/assets/images/users/avatar-5.jpg	C:/Meus%20Sites/TATU%20do%20Bem/moltran.coderthemes.com/dark/assets/images/users/avatar-5.jpg	(from http://moltran.coderthemes.com/dark/index.html)
18:15:43	10393/10393	---M--	200	added ('OK')	image/jpeg	etag:%2255bfb65f-2899%22	http://moltran.coderthemes.com/dark/assets/images/users/avatar-6.jpg	C:/Meus%20Sites/TATU%20do%20Bem/moltran.coderthemes.com/dark/assets/images/users/avatar-6.jpg	(from http://moltran.coderthemes.com/dark/index.html)
